CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),symbol,Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
AAA,2022,3,6138746931264,1353251366894,436156000000,1953273833748,2158635136318,237430594304,5139248523054,20000000000,1932240625546,499800506889,1399487037545,298391234547,11277995454318,4882951646543,3326090788653,1556860857890,6395043807775,6395043807775,44744930000,817221849987,781210013532,11277995454318,330166643975,438869500000,2158635136318,0,80481616464,3822744960000,3822744960000,0,1385773140280,137717980454,2021311451391,33489862437,260202008337,17432479452,15933076028,107195713558,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2022,2,5808222903667,1020615568519,461156000000,2213600227647,1910442387300,202408720201,5119501983546,0,1993981354776,509061137434,1328019487262,307920744143,10927724887213,5337317566503,3996286768740,1341030797763,5590407320710,5590407320710,44744930000,756325262940,718777866614,10927724887213,294306624209,279288799999,1925460191272,0,80481616464,3264344960000,3264344960000,0,1159642207370,139711640962,2390694768419,34510133879,269073386524,123752479452,15926573228,85387374158,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2022,1,5562193645295,1549911273413,461156000000,2348160848783,1042196865390,160768657709,4914883371635,13390050000,2056372616664,518130196694,943436624332,295194174127,10477077016930,5103178395965,3838441760839,1264736635126,5373898620965,5373898620965,44744930000,712807348143,558394575559,10477077016930,663295939185,246463950000,1042196865390,0,80481616464,3264344960000,3264344960000,0,1164711621851,193173188077,2408188617527,35530405320,257137750184,17432479452,16438208698,232828224110,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2021,4,5336715803039,1987170712682,436156000000,1810385030365,965573567309,137430492683,4654916125530,44699588400,2100839611952,526347470213,569909270071,325676975271,9991631928569,4533249592064,3260484568906,1272765023158,5458382336505,5458382336505,26544930000,723894567551,646409327235,9991631928569,372650796035,84906400000,965573567309,0,80481616464,3264344960000,3264344960000,0,1175997845832,147812623494,2172872598928,36550676761,287014288216,17995000000,16438046128,278966433205,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2021,3,5461324349888,1439605995924,11156000000,2804651300757,1024271430739,181639622468,4495790870966,97001119400,2167859389674,423764703921,487167006719,295536442376,9957115220854,4659393268030,3801512394659,857880873371,5297721952824,5297721952824,26544930000,642001836089,564346517617,9957115220854,890965927240,633444990000,1024271430739,0,80481616464,3264344960000,3264344960000,0,766558966756,221778116269,2445966609318,37570948202,257445687452,16747330798,17126470178,193680938752,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2021,2,5467617108516,2214209755238,11156000000,1918577752695,1131960274006,191713326577,4174692972811,94014542000,2234226484099,431815404971,478552084639,314088690352,9642310081327,4426884790877,3710035034429,716849756448,5215425290450,5215425290450,26544930000,666244197560,454318963753,9642310081327,702975473222,151570190000,1131960274006,0,80481616464,2967599740000,2967599740000,0,614304967906,139624271691,2790701013738,38591219644,275406853401,16747330798,17129077248,181186557642,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2021,1,5279713527496,967769374300,176256000000,2784501446413,1166690129425,184496577358,3899671614948,1400000000,2267854058668,439985635641,491199417821,272243603308,9179385142444,5051729751083,4114416685869,937313065214,4127655391361,4127655391361,26544930000,624461925263,474808399771,9179385142444,697254117869,947837432790,1166690129425,0,80481616464,2217599740000,2217599740000,0,823370791373,132191581438,3141542877800,14792187644,257354754437,17353094158,17129667528,60663433603,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2020,4,4451050828524,963717122052,713600000000,1669170204812,946809379604,157754122056,4118563089369,114055000000,2325026613214,447748684374,533377809163,277269221328,8569613917893,4545451942407,3772834861366,772617081041,4024161975486,4024161975486,26544930000,568916257156,426375132551,8569613917893,790942957319,42643890561,947201357809,0,80481616464,2217599740000,2217599740000,0,617146847843,106523885106,2943359269628,15191976499,261846885299,17353094158,17129962668,173910564469,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2020,3,4205633058730,238982685166,720904657534,2218744590601,828614538583,198386586846,4000543436017,138250000000,2383104968821,406687571620,417733256928,302699699131,8206176494747,4239353049643,2795587293037,1443765756606,3966823445104,3966823445104,0,643354324705,426501391236,8206176494747,638543291761,728622625208,828614538583,0,80481616464,2111999760000,2111999760000,0,1297214944627,60862829148,2170404392079,15904880326,286794423615,265945943589,17614940288,155864940288,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2020,2,4344553691137,267894557509,727670657534,2316599745175,897444507113,134944223806,3442031148277,316150000000,1986864018217,239089489059,182496701830,188794058791,7786584839414,4544986504306,3174568932453,1370417571853,3241598335108,3241598335108,0,670586342115,234344872256,7786584839414,678970729014,898492404396,897444507113,0,80481616464,1711999760000,1711999760000,0,1225279196361,70965720591,2459494332797,0,188662388275,47257112000,19095450918,335245450918,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2020,1,4556885712745,288449896598,840336028767,2157057260454,1117690136735,153352390191,3211346013854,303850000000,2041133677870,234318421562,87418469641,193251876387,7768231726599,4527286854655,3064318165019,1462968689636,3240944871944,3240944871944,0,597394578048,305919884973,7768231726599,666946499238,656952666849,1117690136735,0,80481616464,1711999760000,1711999760000,0,1331854827553,101266475990,2422782999176,0,193062084803,0,20667470288,324517470288,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2019,4,4974037160426,349695680985,1193801102192,2076686547123,1226217495156,127636334970,3016093225780,75700000000,2081106576065,222816109964,123559449802,198463960700,7990130386206,4724198988433,3225628586083,1498570402350,3265931397773,3265931397773,0,610562025962,331158506744,7990130386206,633032388359,536662966849,1226569964860,0,67258859051,1711999760000,1711999760000,0,1374510124549,98696555635,2397086597833,0,198274060283,0,20667470288,96367470288,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2019,3,5114262229085,232025439569,1111500237504,2631685076927,992708266118,146343208967,2823801018553,0,2126713249523,110474976135,46180000000,164897974729,7938063247638,4727606491958,3148309419335,1579297072623,3210456755680,3210456755680,0,551656902540,334751095375,7938063247638,892272466349,281721152000,992708266118,0,67258859051,1711999760000,1711999760000,0,1443516244552,79228368836,2334836538044,0,164489650772,0,20667470288,20667470288,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2019,2,5566536029038,271392032211,1096424484079,2903327855891,1126772362258,168619294599,2784771683883,0,2144952044113,95658391772,43180000000,163218545702,8351307712921,5129086342647,3454979121357,1674107221290,3222221370274,3222221370274,0,573556482848,324702125936,8351307712921,912663107595,497445582500,1127872132637,0,67258859051,1711999760000,1711999760000,0,1561978272487,36648061601,2629631283217,0,162293980769,0,20936778548,20936778548,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2019,1,5617907775211,482425462169,733640155312,2723205105051,1524049539243,154587513436,2364164973886,0,2149528468564,0,38380000000,53266028773,7982072749097,4857799855948,3524154034393,1333645821555,3124272893149,3124272893149,0,481202143830,328000004807,7982072749097,732797553503,486330323580,1524049539243,0,57882870224,1711999760000,1711999760000,0,1320454387728,77297401655,2627375271180,0,52689694735,0,20586202467,20586202467,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2018,4,3979369447153,645474843425,710906460274,1612785115376,862749230434,147453797644,3549797275250,0,2198807465735,0,58380000000,63216753151,7529166722403,4548916573712,3206103405725,1342813167987,2980250148691,2980250148691,0,265860134664,399364492474,7529166722403,531565397491,293698169669,865499747965,0,57775383144,1711999760000,1711999760000,0,1342803889822,43876545842,2492406692801,0,62507261342,0,21384352467,21384352467,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2018,3,4217517644910,655415995968,436539699602,1374378419590,1632012045354,119171484396,2467927438122,0,2242515627789,0,40000000000,62625750724,6685445083032,3758330813509,3046738247213,711592566296,2927114269523,2927114269523,0,191818252307,420342536364,6685445083032,330077646355,201790309669,1632012045354,0,57775383144,1711999760000,1711999760000,0,711583708910,61692740101,2379470258877,0,62625355534,0,86800000,86800000,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2018,2,3249517389758,610736511767,406539699602,1216552465560,900976173096,114712539733,3240181906882,0,2257110869796,0,40000000000,52006965019,6489699296640,3600336216972,2826962893668,773373323304,2889363079668,2889363079668,0,185219340327,429231453337,6489699296640,303432089790,245737603169,900976173096,0,57775383144,1671999760000,1671999760000,0,773364886697,32836828451,2184523275095,0,51938380273,0,86800000,86800000,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2018,1,2378121710833,427747817583,30000000000,1101805581424,728011904178,90556407648,2408691768768,0,2296621660253,0,0,44295845039,4786813479601,3273870677890,2135393276192,1138477401698,1512942801711,1512942801711,0,147513217577,260143949319,4786813479601,400771559209,153512876781,728011904178,0,58084583163,835999880000,835999880000,0,1138477401698,27243556954,1646054232499,0,43774047582,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2017,4,2142716548893,509577636533,50000000000,961381022420,536681725193,85076164747,2433440579906,0,2299486571152,0,0,35832904857,4576157128799,2951186840177,1990803708402,960383131775,1624970288622,1624970288622,0,283769575300,248117181134,4576157128799,325870456358,129729000000,536681725193,0,45683661717,835999880000,835999880000,0,959926578352,17127077695,1417686392234,0,35612756095,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2017,3,1526953967258,239827520161,150000000000,541088681942,528819863634,67217901521,2250653582560,0,1557079991057,0,0,27221252974,3777607549818,2554983615060,1482508550346,1072475064714,1222623934758,1222623934758,0,213280026579,196362766619,3777607549818,101168563285,0,528819863634,0,45601412428,592499880000,592499880000,0,1072475064714,23533508757,984503523001,0,27228032057,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2017,2,1332235848924,215304877872,150000000000,478263090618,442176429679,46491450755,2040472363336,0,1572921837863,0,0,25240823039,3372708212260,2199719244789,1077193213363,1122526031426,1172988967471,1172988967471,0,203137136914,156871309262,3372708212260,172188982498,0,442176429679,0,45601412428,592499880000,592499880000,0,1122526031426,14139314889,709887032138,0,25265039099,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2017,1,1341363361327,480029324770,0,417176493592,403169362314,40988180651,1870294320483,0,1406817036214,0,0,24715199810,3211657681810,2154804227790,1186170042070,968634185720,1056853454020,1056853454020,0,197132223055,70007356592,3211657681810,152120859447,0,403169362314,0,45952260420,569649880000,569649880000,0,968634185720,30724304816,899752598924,0,24493425959,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2016,4,1361646469010,406676809154,0,455567565640,450591281857,48810812359,1715969509727,0,1434278060008,0,44338667000,22353240435,3077615978737,2122863876413,1140284738375,982579138038,954752102324,954752102324,0,161862080186,10861333472,3077615978737,184015378614,0,450591281857,0,38274886929,569649880000,569649880000,0,982579138038,11280630943,800794847498,0,22332919192,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2016,3,1018329501246,215527556511,0,491816358636,270402440661,40583145438,1437365375180,0,709611743494,0,43010288529,19999499930,2455694876426,1546666365900,908521146056,638145219844,909028510526,909028510526,0,172467208084,10707644602,2455694876426,273965763375,0,270402440661,0,38274886929,494999880000,518999880000,297725000000,340420219844,10843832311,610554606825,0,19981601624,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2016,2,963666994852,211652620139,31165218194,450225705752,237151347460,33472103307,1178459361946,0,690855962863,0,40715842055,16169175796,2142126356798,1272184933719,795893528361,476291405358,869941423079,869941423079,0,133793352241,10251742532,2142126356798,256587033995,0,237151347460,0,38274886929,518999880000,518999880000,297462500000,178828905358,13060261130,534058945739,0,16069308072,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2016,1,959794975336,252813635649,0,494856285883,192655801417,19469252387,945039043123,0,591620167880,0,45011150808,14726572862,1904834018459,1059664355790,598843441578,460820914212,845169662669,845169662669,0,139431328877,10023183336,1904834018459,268454207078,0,192655801417,0,37951553198,494999880000,494999880000,297200000000,163620914212,14880297914,420501508904,0,14603799146,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2015,4,1071561008455,470061718120,0,363509670487,214186555570,23803064278,883203669585,0,636532208633,0,42587327201,12924756339,1954764678040,1135279409795,667079248529,468200161266,819485268245,819485268245,0,116439130668,9921791820,1954764678040,169259565534,0,214186555570,0,35950759648,494999880000,494999880000,296937500000,171262661266,12300795564,438769898696,0,12925115705,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2015,3,807544281524,227200512276,10000000000,372123722388,178726022264,19494024596,746289038063,0,623099972287,0,40679834080,12725242497,1553833319587,746508869350,581000655071,165508214279,807324450237,807324450237,0,196361812191,9795615097,1553833319587,210790306204,0,178726022264,0,35950759648,396000000000,396000000000,0,165508214279,14381544585,414566095373,0,12708810589,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2015,2,803203987346,252136929527,10000000000,316598003829,203971928011,20497125979,733605657960,0,636891568754,0,38905726444,10491272545,1536809645306,747628868110,578086744318,169542123792,789180777196,789180777196,0,186977437993,9758456625,1536809645306,147314446310,0,203971928011,0,31389007730,396000000000,396000000000,0,169542123792,10520370452,423558698483,0,10482885022,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2015,1,691350924610,216882657990,30000000000,209994544135,154212536871,80261185614,722531450269,0,671346983470,0,41202585521,9981881278,1413882374879,632482881668,529156466446,103326415222,771794605043,771794605043,0,181340412661,0,1413882374879,104113487342,0,154212536871,47850401253,31389007730,396000000000,396000000000,0,103326415222,6410667577,392790172173,0,10013752455,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2014,4,694379188147,336807716067,30000000000,154088536599,137522087909,35960847572,727271546766,0,679968837985,0,39205453451,8097255330,1421650734913,635324911650,507673920248,127650991402,776936974055,776936974055,0,187992781673,0,1421650734913,4571973920,0,137522087909,25204099470,15755216989,396000000000,396000000000,0,127650991402,6541650794,329022191692,0,8061140389,0,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2014,3,441059727571,104024469754,0,145197955192,141326768113,50510534512,701541478555,0,652868586374,0,39172771967,9500120214,1142601206126,571668228902,440352174720,131316054182,561727990497,561727990497,0,187351438895,0,1142601206126,26571394643,0,141326768113,42111508031,15755216989,198000000000,198000000000,0,131316054182,9590207932,318292304630,0,9314846585,1500000000,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2014,2,406776245149,57789248387,0,129994446521,179747992272,39244557969,696792883204,0,648679387271,0,37536174745,10577321188,1103569128353,529062762156,424331751504,104731010652,565521468477,565521468477,0,192209345495,0,1103569128353,39225532858,0,179747992272,18319538031,15400407449,198000000000,198000000000,0,104731010652,11139091214,269104313740,0,10393015759,1500000000,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2014,1,403306120513,50406413396,0,147410503081,178935556223,26553647813,664481007317,0,612891750948,0,40989575712,10599680657,1067787127830,500924849932,410165764580,90759085352,558109545708,558109545708,0,192245234726,0,1067787127830,69112226534,0,178935556223,10857766629,13209874449,198000000000,198000000000,0,90759085352,11713783029,289173202320,0,10503756060,1500000000,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,4,495025008321,130266723762,0,146942387955,200025997066,17789899538,655544196312,0,605159756298,0,39255796179,11128643835,1150569204633,598551168719,515468247067,83082921652,543446500724,543446500724,0,177582189742,0,1150569204633,55117289723,0,200025997066,5865465303,13209874449,198000000000,198000000000,0,83082921652,11351552129,334296710948,0,10848566137,1500000000,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,3,352899625524,38081355707,0,137282401637,143977295491,33558572689,596465285533,0,551031522063,0,36336066400,9097697070,949364911057,410005064447,333218175997,76786888450,530809006041,530809006041,0,164944695059,0,949364911057,79148043261,0,143977295491,16291895210,13209874449,198000000000,198000000000,0,76786888450,12216056480,196660739668,0,8999904768,1500000000,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,2,440894751500,45884372462,0,200967343609,177069168313,16973867116,511470322422,0,439511489713,0,63945437080,8013395629,952365073922,426365339004,379146099004,47219240000,517619756748,517619756748,0,151755445766,0,952365073922,122482786772,0,177069168313,11924418013,13209874449,198000000000,198000000000,0,47219240000,7629760644,285441761848,0,7809819862,1500000000,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,1,402140441113,96503117149,0,111203277078,154881323996,39552722890,473817361846,0,435828383571,0,30600000000,7388978275,875957802959,332835204760,320273204760,12562000000,534882291065,534882291065,0,177335613484,0,875957802959,41671567327,0,154881323996,25994612226,10408445862,198000000000,198000000000,0,12562000000,5102591145,260875797874,0,7123035747,1500000000,0,0,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,2025,1,,5857654000000,,,,,,,5311943000000,177005000000,126773000000,,891674563000000,804599986000000,,,87074577000000,,,27412018000000,0,891674563000000,,,,,,,44666579000000,,,,,,,292867000000,,,ACB,13457514000000,129347480000000,4307534000000,4479661000000,-172127000000,0,592430761000000,598805866000000,-6375105000000,129978304000000,118052779000000,11925525000000,0,0,-166094000000,3148991000000,2162952000000,10679595000000,18643287000000,101284086000000,550375020000000,171338000000,26725000000,114051801000000,20047729000000,44938358000000,14789568000000,-65367000000,,,,,,,
ACB,2024,4,,5696449000000,,,,,,,5412370000000,177005000000,124935000000,,864005703000000,780544025000000,,,83461678000000,,,23733752000000,0,864005703000000,,,,,,,44666579000000,,,,,,,292867000000,,,ACB,25219753000000,117882259000000,3881151000000,4029088000000,-147937000000,55992000000,573946692000000,580686248000000,-6739556000000,121090243000000,108918477000000,12171766000000,0,0,-167932000000,3222198000000,2190172000000,10518854000000,7954853000000,111591668000000,537304578000000,0,28008000000,101650446000000,22014472000000,44938358000000,14789568000000,0,,,,,,,
ACB,2024,3,,5870526000000,,,,,,,4642986000000,177005000000,127425000000,,777392922000000,698538661000000,,,78854261000000,,,22420521000000,0,777392922000000,,,,,,,44666579000000,,,,,,,292867000000,,,ACB,8392393000000,92090423000000,6965867000000,7059448000000,-93581000000,267873000000,548247424000000,554908474000000,-6661050000000,100862391000000,88938255000000,11931400000000,-7264000000,0,-165442000000,3084190000000,1558796000000,9748609000000,19152000000,73519652000000,512123668000000,0,31641000000,90366104000000,22478444000000,44938358000000,11557435000000,-62053000000,,,,,,,
ACB,2024,2,,6594138000000,,,,,,,4665559000000,177005000000,128875000000,,769678700000000,694886022000000,,,74792678000000,,,18550126000000,0,769678700000000,,,,,,,44666579000000,,,,,,,292867000000,,,ACB,15724945000000,105419092000000,6125105000000,6236053000000,-110948000000,0,543853038000000,550172293000000,-6319255000000,77089507000000,61663820000000,15438107000000,-12420000000,0,-163992000000,3119424000000,1546135000000,9901436000000,15945000000,93760618000000,511695775000000,61832000000,33175000000,66953215000000,22365462000000,44938358000000,11557435000000,-253241000000,,,,,,,
ACB,2024,1,,6470319000000,,,,,,,4670671000000,177005000000,140025000000,,727297968000000,652507236000000,,,74790732000000,,,24191662000000,0,727297968000000,,,,,,,38840504000000,,,,,,,303387000000,,,ACB,7851936000000,121950918000000,7377873000000,7469189000000,-91316000000,0,500339694000000,506112216000000,-5772522000000,67999640000000,45959043000000,22040597000000,0,0,-163362000000,3234051000000,1436620000000,10319887000000,66583000000,89358866000000,492804396000000,518306000000,37321000000,49011681000000,20710083000000,39112283000000,11557435000000,-70648000000,,,,,,,
ACB,2023,4,,6909300000000,,,,,,,4762561000000,177005000000,140025000000,,718794589000000,647838628000000,,,70955961000000,,,20286243000000,0,718794589000000,,,,,,,38840504000000,,,,,,,303387000000,,,ACB,18504814000000,114873931000000,7177069000000,7323489000000,-146420000000,0,482234900000000,487601852000000,-5366952000000,73463347000000,44903768000000,28559579000000,0,0,-163362000000,3317568000000,1444993000000,10551637000000,88000000,89506662000000,482702731000000,117126000000,41534000000,52410014000000,23060473000000,39112283000000,11557435000000,0,,,,,,,
ACB,2023,3,,6552560000000,,,,,,,4447517000000,177005000000,140025000000,,648509938000000,581684649000000,,,66825289000000,,,18617293000000,0,648509938000000,,,,,,,38840504000000,,,,,,,303387000000,,,ACB,12405261000000,98170290000000,1892458000000,2023422000000,-130964000000,79210000000,444641463000000,449751645000000,-5110182000000,70233160000000,34885148000000,35348012000000,0,0,-163362000000,3131419000000,1316098000000,9770989000000,18552000000,64119526000000,445499845000000,0,45249000000,48858665000000,23142812000000,39112283000000,9220106000000,-124393000000,,,,,,,
ACB,2023,2,,5983591000000,,,,,,,4292448000000,177005000000,146321000000,,630893170000000,568025989000000,,,62867181000000,,,14579714000000,0,630893170000000,,,,,,,38840504000000,,,,,,,303387000000,,,ACB,11514014000000,89763275000000,1068921000000,1182088000000,-113167000000,114028000000,429058305000000,434031946000000,-4973641000000,79112752000000,42472830000000,36639922000000,0,0,-157066000000,3101005000000,1191443000000,9662510000000,2921000000,68957498000000,432410465000000,0,49182000000,44657505000000,21948418000000,39112283000000,9220106000000,-44922000000,,,,,,,
ACB,2023,1,,6654779000000,,,,,,,4127353000000,177005000000,141148000000,,611223523000000,548693358000000,,,62530165000000,,,19307456000000,0,611223523000000,,,,,,,33774351000000,,,,,,,303387000000,,,ACB,6429413000000,94638910000000,1541928000000,1699679000000,-157751000000,395042000000,406620881000000,411288535000000,-4667654000000,79206253000000,36077453000000,43128800000000,0,0,-162239000000,2966929000000,1160424000000,11290811000000,6110000000,52857299000000,422755092000000,0,55580000000,50155919000000,22863358000000,34046130000000,9220106000000,-43527000000,,,,,,,
ACB,2022,4,,8460892000000,,,,,,,3981376000000,177005000000,146814000000,,607875185000000,549436522000000,,,58438663000000,,,15172408000000,0,607875185000000,,,,,,,33774351000000,,,,,,,303387000000,,,ACB,13657531000000,85971313000000,1131327000000,1320941000000,-189614000000,100072000000,408856508000000,413706244000000,-4849736000000,75534794000000,31854915000000,43679879000000,0,0,-156573000000,2849732000000,1131644000000,9857553000000,505876000000,67840840000000,413952789000000,0,60188000000,44304367000000,22772462000000,34046130000000,9220125000000,0,,,,,,,
ACB,2022,3,,6820742000000,,,,,,,3733847000000,177005000000,154549000000,,561113724000000,505378993000000,,,55734731000000,,,14358157000000,0,561113724000000,,,,,,,33774351000000,,,,,,,309337000000,,,ACB,7285530000000,62584455000000,1438382000000,1641739000000,-203357000000,67174000000,396661986000000,402250931000000,-5588945000000,71265935000000,27533790000000,43732145000000,0,0,-154788000000,2665262000000,1068585000000,10924119000000,34000000,51830484000000,392023517000000,0,64550000000,40052881000000,21407527000000,34046130000000,7164297000000,166147000000,,,,,,,
ACB,2022,2,,7179996000000,,,,,,,3625120000000,216027000000,158000000000,,543736728000000,491670697000000,,,52066031000000,,,17526035000000,0,543736728000000,,,,,,,27019481000000,,,,,,,309337000000,,,ACB,11267755000000,57122539000000,1481310000000,1683277000000,-201967000000,91556000000,390049375000000,395598651000000,-5549276000000,64489044000000,18577997000000,45917151000000,-6104000000,0,-151337000000,2601457000000,1023663000000,8056006000000,565000000,50712628000000,388131932000000,0,70779000000,34851291000000,17903502000000,27291260000000,7164297000000,84439000000,,,,,,,
ACB,2022,1,,6281931000000,,,,,,,3678381000000,216027000000,207771000000,,528636428000000,480433095000000,,,48203333000000,,,13732887000000,0,528636428000000,,,,,,,27019481000000,,,,,,,309837000000,,,ACB,18208130000000,54337806000000,5068428000000,5159447000000,-91019000000,92408000000,374124636000000,379982950000000,-5858314000000,58710197000000,10634517000000,48079089000000,-3409000000,0,-102066000000,2641814000000,1036567000000,7710713000000,0,44323457000000,386050921000000,0,79176000000,30949666000000,19029875000000,27291260000000,7164297000000,14889000000,,,,,,,
ACB,2021,4,,7509877000000,,,,,,,3762548000000,216027000000,171925000000,,527769944000000,482869035000000,,,44900909000000,,,10445352000000,0,527769944000000,,,,,,,27019481000000,,,,,,,299317000000,,,ACB,32349574000000,49818776000000,11259731000000,11325371000000,-65640000000,226545000000,356050950000000,361912538000000,-5861588000000,59474604000000,9739539000000,49743071000000,-8006000000,0,-127392000000,2685070000000,1077478000000,6929387000000,0,54393939000000,379920669000000,0,86066000000,30547883000000,17920478000000,27291260000000,7164297000000,0,,,,,,,
